PedidoID,DataPedido,Cliente,Estado
p-1263,2023-03-01,,SP
p-1264,2023-03-01,,MG
p-1265,2023-03-01,,SP
p-1266,2023-03-01,,SP
p-1267,2023-03-01,,SP
p-1268,2023-03-01,,SP
p-1269,2023-03-02,,SP
p-1270,2023-03-02,,MG
p-1271,2023-03-02,,MG
p-1272,2023-03-02,,MG
p-1273,2023-03-03,,SP
p-1274,2023-03-03,,MG
p-1275,2023-03-03,,SP
p-1276,2023-03-03,,MG
p-1277,2023-03-03,,RJ
p-1278,2023-03-03,,RJ
p-1279,2023-03-03,,RJ
p-1280,2023-03-04,,SP
p-1281,2023-03-04,,SP
p-1282,2023-03-04,,MG
p-1283,2023-03-04,,SP
p-1284,2023-03-04,,RJ
p-1285,2023-03-04,,SP
p-1286,2023-03-04,,RJ
p-1287,2023-03-04,,RJ
p-1288,2023-03-04,,ES
p-1289,2023-03-04,,ES
p-1290,2023-03-04,,RJ
p-1291,2023-03-05,,SP
p-1292,2023-03-05,,SP
p-1293,2023-03-05,,MG
p-1294,2023-03-05,,RJ
p-1295,2023-03-05,,MG
p-1296,2023-03-05,,MG
p-1297,2023-03-05,,ES
p-1298,2023-03-05,,RJ
p-1299,2023-03-06,,MG
p-1300,2023-03-06,,MG
p-1301,2023-03-06,,SP
p-1302,2023-03-06,,SP
p-1303,2023-03-06,,ES
p-1304,2023-03-06,,MG
p-1305,2023-03-06,,ES
p-1306,2023-03-06,,RJ
p-1307,2023-03-07,,MG
p-1308,2023-03-07,,MG
p-1309,2023-03-07,,SP
p-1310,2023-03-07,,SP
p-1311,2023-03-07,,MG
p-1312,2023-03-07,,RJ
p-1313,2023-03-07,,RJ
p-1314,2023-03-07,,ES
p-1315,2023-03-08,,ES
p-1316,2023-03-09,,SP
p-1317,2023-03-09,,RJ
p-1318,2023-03-09,,SP
p-1319,2023-03-09,,RJ
p-1320,2023-03-09,,RJ
p-1321,2023-03-09,,RJ
p-1322,2023-03-10,,MG
p-1323,2023-03-10,,SP
p-1324,2023-03-10,,MG
p-1325,2023-03-10,,SP
p-1326,2023-03-10,,ES
p-1327,2023-03-10,,SP
p-1328,2023-03-10,,SP
p-1329,2023-03-10,,MG
p-1330,2023-03-10,,RJ
p-1331,2023-03-10,,RJ
p-1332,2023-03-11,,SP
p-1333,2023-03-11,,SP
p-1334,2023-03-11,,MG
p-1335,2023-03-11,,MG
p-1336,2023-03-11,,MG
p-1337,2023-03-11,,ES
p-1338,2023-03-11,,ES
p-1339,2023-03-12,,MG
p-1340,2023-03-12,,RJ
p-1341,2023-03-12,,MG
p-1342,2023-03-12,,SP
p-1343,2023-03-12,,MG
p-1344,2023-03-12,,RJ
p-1345,2023-03-12,,ES
p-1346,2023-03-13,,MG
p-1347,2023-03-13,,SP
p-1348,2023-03-13,,ES
p-1349,2023-03-13,,RJ
p-1350,2023-03-13,,ES
p-1351,2023-03-13,,MG
p-1352,2023-03-13,,ES
p-1353,2023-03-13,,ES
p-1354,2023-03-14,,SP
p-1355,2023-03-14,,RJ
p-1356,2023-03-14,,SP
p-1357,2023-03-14,,MG
p-1358,2023-03-14,,SP
p-1359,2023-03-14,,RJ
p-1360,2023-03-15,,SP
p-1361,2023-03-15,,MG
p-1362,2023-03-15,,ES
p-1363,2023-03-15,,MG
p-1364,2023-03-15,,MG
p-1365,2023-03-16,,SP
p-1366,2023-03-16,,SP
p-1367,2023-03-16,,SP
p-1368,2023-03-16,,MG
p-1369,2023-03-16,,SP
p-1370,2023-03-16,,RJ
p-1371,2023-03-16,,ES
p-1372,2023-03-16,,SP
p-1373,2023-03-16,,SP
p-1374,2023-03-16,,SP
p-1375,2023-03-17,,SP
p-1376,2023-03-17,,SP
p-1377,2023-03-17,,SP
p-1378,2023-03-17,,MG
p-1379,2023-03-17,,RJ
p-1380,2023-03-18,,SP
p-1381,2023-03-18,,MG
p-1382,2023-03-19,,MG
p-1383,2023-03-19,,RJ
p-1384,2023-03-21,,RJ
p-1385,2023-03-22,,MG
p-1386,2023-03-22,,ES
p-1387,2023-03-23,,ES
p-1388,2023-03-23,,RJ
p-1389,2023-03-24,,SP
p-1390,2023-03-24,,MG
p-1391,2023-03-24,,RJ
p-1392,2023-03-24,,SP
p-1393,2023-03-24,,SP
p-1394,2023-03-24,,RJ
p-1395,2023-03-24,,ES
p-1396,2023-03-25,,MG
p-1397,2023-03-25,,SP
p-1398,2023-03-25,,MG
p-1399,2023-03-25,,MG
p-1400,2023-03-25,,MG
p-1401,2023-03-26,,SP
p-1402,2023-03-26,,ES
p-1403,2023-03-26,,RJ
p-1404,2023-03-27,,SP
p-1405,2023-03-27,,SP
p-1406,2023-03-27,,SP
p-1407,2023-03-27,,SP
p-1408,2023-03-27,,SP
p-1409,2023-03-27,,RJ
p-1410,2023-03-27,,ES
p-1411,2023-03-27,,MG
p-1412,2023-03-27,,MG
p-1413,2023-03-27,,ES
p-1414,2023-03-27,,RJ
p-1415,2023-03-28,,SP
p-1416,2023-03-28,,SP
p-1417,2023-03-28,,SP
p-1418,2023-03-28,,RJ
p-1419,2023-03-28,,MG
p-1420,2023-03-28,,RJ
p-1421,2023-03-28,,MG
p-1422,2023-03-29,,MG
p-1423,2023-03-29,,MG
p-1424,2023-03-29,,ES
p-1425,2023-03-29,,MG
p-1426,2023-03-29,,ES
p-1427,2023-03-30,,SP
p-1428,2023-03-30,,MG
p-1429,2023-03-30,,RJ
p-1430,2023-03-30,,RJ
p-1431,2023-03-30,,MG
p-1432,2023-03-30,,SP
p-1433,2023-03-31,,SP
p-1434,2023-03-31,,RJ
p-1435,2023-03-31,,ES
p-1436,2023-04-01,,SP
p-1437,2023-04-01,,MG
p-1438,2023-04-01,,MG
p-1439,2023-04-01,,RJ
p-1440,2023-04-02,,SP
p-1441,2023-04-02,,SP
p-1442,2023-04-03,,SP
p-1443,2023-04-03,,SP
p-1444,2023-04-03,,SP
p-1445,2023-04-03,,MG
p-1446,2023-04-03,,MG
p-1447,2023-04-03,,ES
p-1448,2023-04-03,,MG
p-1449,2023-04-03,,ES
p-1450,2023-04-04,,SP
p-1451,2023-04-04,,RJ
p-1452,2023-04-04,,SP
p-1453,2023-04-04,,MG
p-1454,2023-04-04,,RJ
p-1455,2023-04-04,,RJ
p-1456,2023-04-05,,MG
p-1457,2023-04-05,,MG
p-1458,2023-04-05,,RJ
p-1459,2023-04-06,,SP
p-1460,2023-04-06,,RJ
p-1461,2023-04-06,,SP
p-1462,2023-04-06,,MG
p-1463,2023-04-06,,SP
p-1464,2023-04-06,,SP
p-1465,2023-04-06,,ES
p-1466,2023-04-06,,ES
p-1467,2023-04-06,,ES
p-1468,2023-04-07,,SP
p-1469,2023-04-07,,ES
p-1470,2023-04-07,,SP
p-1471,2023-04-07,,MG
p-1472,2023-04-07,,ES
p-1473,2023-04-07,,RJ
p-1474,2023-04-07,,RJ
p-1475,2023-04-07,,MG
p-1476,2023-04-07,,MG
p-1477,2023-04-07,,ES
p-1478,2023-04-08,,SP
p-1479,2023-04-08,,SP
p-1480,2023-04-08,,MG
p-1481,2023-04-08,,RJ
p-1482,2023-04-08,,SP
p-1483,2023-04-08,,RJ
p-1484,2023-04-08,,RJ
p-1485,2023-04-08,,ES
p-1486,2023-04-09,,SP
p-1487,2023-04-09,,SP
p-1488,2023-04-09,,SP
p-1489,2023-04-09,,SP
p-1490,2023-04-09,,SP
p-1491,2023-04-09,,SP
p-1492,2023-04-09,,ES
p-1493,2023-04-10,,SP
p-1494,2023-04-10,,RJ
p-1495,2023-04-10,,MG
p-1496,2023-04-10,,MG
p-1497,2023-04-10,,ES
p-1498,2023-04-11,,SP
p-1499,2023-04-11,,SP
p-1500,2023-04-11,,RJ
p-1501,2023-04-12,,ES
p-1502,2023-04-12,,SP
p-1503,2023-04-12,,RJ
p-1504,2023-04-12,,ES
p-1505,2023-04-13,,SP
p-1506,2023-04-13,,SP
p-1507,2023-04-13,,MG
p-1508,2023-04-13,,ES
p-1509,2023-04-13,,SP
p-1510,2023-04-13,,SP
p-1511,2023-04-13,,ES
p-1512,2023-04-13,,ES
p-1513,2023-04-14,,SP
p-1514,2023-04-14,,SP
p-1515,2023-04-14,,MG
p-1516,2023-04-14,,SP
p-1517,2023-04-14,,MG
p-1518,2023-04-14,,RJ
p-1519,2023-04-14,,MG
p-1520,2023-04-14,,SP
p-1521,2023-04-14,,MG
p-1522,2023-04-14,,SP
p-1523,2023-04-14,,ES
p-1524,2023-04-14,,ES
p-1525,2023-04-15,,SP
p-1526,2023-04-15,,MG
p-1527,2023-04-15,,SP
p-1528,2023-04-15,,SP
p-1529,2023-04-15,,SP
p-1530,2023-04-15,,ES
p-1531,2023-04-15,,RJ
p-1532,2023-04-15,,MG
p-1533,2023-04-15,,ES
p-1534,2023-04-16,,SP
p-1535,2023-04-16,,SP
p-1536,2023-04-16,,MG
p-1537,2023-04-16,,SP
p-1538,2023-04-16,,SP
p-1539,2023-04-16,,MG
p-1540,2023-04-16,,MG
p-1541,2023-04-17,,SP
p-1542,2023-04-17,,SP
p-1543,2023-04-18,,SP
p-1544,2023-04-18,,SP
p-1545,2023-04-18,,MG
p-1546,2023-04-18,,RJ
p-1547,2023-04-19,,RJ
p-1548,2023-04-19,,ES
p-1549,2023-04-19,,RJ
p-1550,2023-04-20,,MG
p-1551,2023-04-20,,MG
p-1552,2023-04-20,,ES
p-1553,2023-04-21,,SP
p-1554,2023-04-21,,MG
p-1555,2023-04-21,,MG
p-1556,2023-04-22,,MG
p-1557,2023-04-22,,MG
p-1558,2023-04-22,,RJ
p-1559,2023-04-22,,ES
p-1560,2023-04-23,,MG
p-1561,2023-04-23,,SP
p-1562,2023-04-23,,SP
p-1563,2023-04-23,,SP
p-1564,2023-04-23,,RJ
p-1565,2023-04-24,,SP
p-1566,2023-04-24,,SP
p-1567,2023-04-24,,SP
p-1568,2023-04-24,,SP
p-1569,2023-04-25,,MG
p-1570,2023-04-25,,SP
p-1571,2023-04-25,,MG
p-1572,2023-04-26,,MG
p-1573,2023-04-26,,MG
p-1574,2023-04-26,,MG
p-1575,2023-04-27,,SP
p-1576,2023-04-27,,ES
p-1577,2023-04-27,,SP
p-1578,2023-04-27,,MG
p-1579,2023-04-27,,SP
p-1580,2023-04-28,,MG
p-1581,2023-04-28,,SP
p-1582,2023-04-28,,MG
p-1583,2023-04-28,,RJ
p-1584,2023-04-28,,RJ
p-1585,2023-04-30,,SP
p-1586,2023-04-30,,SP
p-1587,2023-04-30,,ES
p-1588,2023-05-01,,SP
p-1589,2023-05-01,,SP
p-1590,2023-05-01,,SP
p-1591,2023-05-01,,SP
p-1592,2023-05-01,,SP
p-1593,2023-05-01,,MG
p-1594,2023-05-01,,MG
p-1595,2023-05-02,,SP
p-1596,2023-05-02,,ES
p-1597,2023-05-02,,MG
p-1598,2023-05-02,,ES
p-1599,2023-05-02,,ES
p-1600,2023-05-03,,MG
p-1601,2023-05-03,,RJ
p-1602,2023-05-03,,ES
p-1603,2023-05-03,,RJ
p-1604,2023-05-03,,ES
p-1605,2023-05-04,,MG
p-1606,2023-05-04,,RJ
p-1607,2023-05-04,,SP
p-1608,2023-05-04,,SP
p-1609,2023-05-04,,MG
p-1610,2023-05-05,,SP
p-1611,2023-05-05,,MG
p-1612,2023-05-05,,SP
p-1613,2023-05-06,,SP
p-1614,2023-05-06,,SP
p-1615,2023-05-06,,RJ
p-1616,2023-05-06,,SP
p-1617,2023-05-06,,RJ
p-1618,2023-05-06,,MG
p-1619,2023-05-07,,SP
p-1620,2023-05-07,,SP
p-1621,2023-05-07,,SP
p-1622,2023-05-07,,SP
p-1623,2023-05-08,,MG
p-1624,2023-05-08,,ES
p-1625,2023-05-09,,SP
p-1626,2023-05-09,,ES
p-1627,2023-05-09,,MG
p-1628,2023-05-09,,MG
p-1629,2023-05-09,,ES
p-1630,2023-05-09,,MG
p-1631,2023-05-10,,MG
p-1632,2023-05-10,,MG
p-1633,2023-05-10,,RJ
p-1634,2023-05-11,,RJ
p-1635,2023-05-11,,SP
p-1636,2023-05-11,,MG
p-1637,2023-05-11,,MG
p-1638,2023-05-11,,RJ
p-1639,2023-05-12,,SP
p-1640,2023-05-12,,MG
p-1641,2023-05-12,,ES
p-1642,2023-05-12,,ES
p-1643,2023-05-13,,MG
p-1644,2023-05-13,,MG
p-1645,2023-05-13,,SP
p-1646,2023-05-13,,RJ
p-1647,2023-05-13,,SP
p-1648,2023-05-13,,RJ
p-1649,2023-05-14,,MG
p-1650,2023-05-14,,SP
p-1651,2023-05-14,,MG
p-1652,2023-05-14,,SP
p-1653,2023-05-14,,SP
p-1654,2023-05-14,,ES
p-1655,2023-05-15,,SP
p-1656,2023-05-15,,SP
p-1657,2023-05-15,,SP
p-1658,2023-05-15,,SP
p-1659,2023-05-15,,RJ
p-1660,2023-05-15,,SP
p-1661,2023-05-15,,MG
p-1662,2023-05-15,,MG
p-1663,2023-05-15,,ES
p-1664,2023-05-15,,RJ
p-1665,2023-05-16,,SP
p-1666,2023-05-16,,SP
p-1667,2023-05-16,,MG
p-1668,2023-05-16,,MG
p-1669,2023-05-16,,ES
p-1670,2023-05-16,,RJ
p-1671,2023-05-17,,SP
p-1672,2023-05-17,,SP
p-1673,2023-05-17,,ES
p-1674,2023-05-17,,ES
p-1675,2023-05-17,,MG
p-1676,2023-05-18,,RJ
p-1677,2023-05-18,,MG
p-1678,2023-05-18,,RJ
p-1679,2023-05-18,,RJ
p-1680,2023-05-18,,RJ
p-1681,2023-05-19,,SP
p-1682,2023-05-19,,SP
p-1683,2023-05-19,,SP
p-1684,2023-05-19,,MG
p-1685,2023-05-19,,SP
p-1686,2023-05-19,,SP
p-1687,2023-05-19,,MG
p-1688,2023-05-19,,MG
p-1689,2023-05-20,,SP
p-1690,2023-05-20,,RJ
p-1691,2023-05-20,,ES
p-1692,2023-05-21,,SP
p-1693,2023-05-21,,RJ
p-1694,2023-05-21,,MG
p-1695,2023-05-21,,RJ
p-1696,2023-05-21,,ES
p-1697,2023-05-22,,SP
p-1698,2023-05-22,,ES
p-1699,2023-05-22,,ES
p-1700,2023-05-23,,SP
p-1701,2023-05-23,,SP
p-1702,2023-05-23,,SP
p-1703,2023-05-23,,SP
p-1704,2023-05-23,,SP
p-1705,2023-05-23,,RJ
p-1706,2023-05-23,,RJ
p-1707,2023-05-23,,RJ
p-1708,2023-05-24,,MG
p-1709,2023-05-24,,SP
p-1710,2023-05-24,,RJ
p-1711,2023-05-24,,MG
p-1712,2023-05-25,,SP
p-1713,2023-05-25,,MG
p-1714,2023-05-25,,MG
p-1715,2023-05-25,,SP
p-1716,2023-05-25,,MG
p-1717,2023-05-26,,RJ
p-1718,2023-05-26,,SP
p-1719,2023-05-26,,SP
p-1720,2023-05-26,,SP
p-1721,2023-05-26,,SP
p-1722,2023-05-26,,SP
p-1723,2023-05-26,,RJ
p-1724,2023-05-26,,MG
p-1725,2023-05-26,,MG
p-1726,2023-05-26,,ES
p-1727,2023-05-26,,RJ
p-1728,2023-05-26,,ES
p-1729,2023-05-27,,SP
p-1730,2023-05-27,,SP
p-1731,2023-05-27,,SP
p-1732,2023-05-27,,SP
p-1733,2023-05-27,,MG
p-1734,2023-05-27,,MG
p-1735,2023-05-27,,MG
p-1736,2023-05-27,,RJ
p-1737,2023-05-27,,MG
p-1738,2023-05-28,,SP
p-1739,2023-05-28,,SP
p-1740,2023-05-28,,SP
p-1741,2023-05-28,,SP
p-1742,2023-05-28,,SP
p-1743,2023-05-28,,SP
p-1744,2023-05-29,,SP
p-1745,2023-05-29,,MG
p-1746,2023-05-29,,SP
p-1747,2023-05-29,,MG
p-1748,2023-05-29,,SP
p-1749,2023-05-29,,SP
p-1750,2023-05-29,,SP
p-1751,2023-05-29,,RJ
p-1752,2023-05-29,,RJ
p-1753,2023-05-29,,ES
p-1754,2023-05-30,,SP
p-1755,2023-05-30,,SP
p-1756,2023-05-30,,SP
p-1757,2023-05-30,,SP
p-1758,2023-05-30,,SP
p-1759,2023-06-01,,SP
p-1760,2023-06-01,,MG
p-1761,2023-06-01,,MG
p-1762,2023-06-01,,RJ
p-1763,2023-06-01,,SP
p-1764,2023-06-02,,RJ
p-1765,2023-06-02,,RJ
p-1766,2023-06-02,,SP
p-1767,2023-06-03,,SP
p-1768,2023-06-03,,SP
p-1769,2023-06-04,,SP
p-1770,2023-06-04,,SP
p-1771,2023-06-04,,MG
p-1772,2023-06-04,,MG
p-1773,2023-06-04,,SP
p-1774,2023-06-08,,ES
p-1775,2023-06-09,,ES
p-1776,2023-06-10,,ES
p-1777,2023-06-13,,MG
p-1778,2023-06-13,,RJ
p-1779,2023-06-13,,MG
p-1780,2023-06-14,,MG
p-1781,2023-06-14,,SP
p-1782,2023-06-14,,SP
p-1783,2023-06-15,,ES
p-1784,2023-06-15,,SP
p-1785,2023-06-15,,SP
p-1786,2023-06-16,,MG
p-1787,2023-06-16,,RJ
p-1788,2023-06-16,,SP
p-1789,2023-06-17,,SP
p-1790,2023-06-17,,MG
p-1791,2023-06-17,,MG
p-1792,2023-06-18,,RJ
p-1793,2023-06-21,,MG
p-1794,2023-06-22,,RJ
p-1795,2023-06-22,,RJ
p-1796,2023-06-22,,SP
p-1797,2023-06-22,,RJ
p-1798,2023-06-22,,SP
p-1799,2023-06-22,,RJ
p-1800,2023-06-23,,RJ
p-1801,2023-06-23,,SP
p-1802,2023-06-23,,MG
p-1803,2023-06-23,,RJ
p-1804,2023-06-24,,SP
p-1805,2023-06-24,,RJ
p-1806,2023-06-24,,RJ
p-1807,2023-06-24,,MG
p-1808,2023-06-24,,SP
p-1809,2023-06-24,,MG
p-1810,2023-06-24,,RJ
p-1811,2023-06-24,,ES
p-1812,2023-06-25,,SP
p-1813,2023-06-25,,MG
p-1814,2023-06-25,,ES
p-1815,2023-06-26,,SP
p-1816,2023-06-26,,SP
p-1817,2023-06-26,,SP
p-1818,2023-06-26,,SP
p-1819,2023-06-26,,RJ
p-1820,2023-06-26,,MG
p-1821,2023-06-27,,MG
p-1822,2023-06-28,,SP
p-1823,2023-06-28,,SP
p-1824,2023-06-28,,ES
p-1825,2023-06-28,,SP
p-1826,2023-06-28,,SP
p-1827,2023-06-28,,SP
p-1828,2023-06-28,,SP
p-1829,2023-06-28,,SP
p-1830,2023-06-28,,ES
p-1831,2023-06-28,,SP
p-1832,2023-06-28,,RJ
p-1833,2023-06-28,,ES
p-1834,2023-06-28,,RJ
p-1835,2023-06-29,,MG
p-1836,2023-06-29,,ES
p-1837,2023-06-29,,RJ
p-1838,2023-06-29,,RJ
p-1839,2023-06-29,,ES
p-1840,2023-06-30,,MG
p-1841,2023-06-30,,SP
p-1842,2023-06-30,,MG
p-1843,2023-06-30,,MG
p-1844,2023-06-30,,MG
p-1845,2023-06-30,,MG
p-1846,2023-06-30,,ES
p-1847,2023-07-01,,SP
p-1848,2023-07-01,,SP
p-1849,2023-07-01,,RJ
p-1850,2023-07-01,,RJ
p-1851,2023-07-01,,ES
p-1852,2023-07-01,,RJ
p-1853,2023-07-02,,SP
p-1854,2023-07-02,,ES
p-1855,2023-07-02,,SP
p-1856,2023-07-02,,ES
p-1857,2023-07-02,,MG
p-1858,2023-07-02,,ES
p-1859,2023-07-03,,MG
p-1860,2023-07-03,,MG
p-1861,2023-07-03,,SP
